Raw_ID,ID,CPP_ID,PPP_ID,MS_ID,USZ_ID,Tissue,Batch,Date,Year,Month,Day
GUOT_PC3_170213_CPP40_SW,PPPB910,CPP40,PPP37,PC3,G_2008.0091,N,2,170213,17,2,13
GUOT_PC1_170210_CPP145_SW,PPPB911,CPP145,PPP128,PC1,G_2008.0814,T,6,170210,17,2,10
GUOT_PC1_170202_CPP336_SW,PPPB912,CPP336,PPP323,PC1,G_2010.0318,N,13,170202,17,2,2
GUOT_170731_PC1_CPP612_SW,PPPB913,CPP612,CTRL8D,PC1,NA,C,26,170731,17,7,31
GUOT_PC2_170220_CPP318B_SW,PPPB914,CPP318B,PPP308,PC2,G_2010.0227,T,12,170220,17,2,20
GUOT_PC4_170127_CPP202_SW,PPPB915,CPP202,PPP203,PC4,G_2009.0413,N,8,170127,17,1,27
GUOT_PC3_170130_CPP175_SW,PPPB916,CPP175,RP179,PC3,G_2009.0195,N,7,170130,17,1,30
GUOT_PC3_170206_CPP389_SW,PPPB917,CPP389,RP370,PC3,G_2010.0709,T,15,170206,17,2,6
GUOT_PC3_170130_PCPOOL8_SW,PPPB918,PCPOOL8,PC15AQUA,PC3,NA,A,7,170130,17,1,30
GUOT_PC3_161121_SW_2UG_1,PPPB919,SW,PC15AQUA,PC3,NA,A,0,161121,16,11,21
GUOT_PC2_170203_PCPOOL15_SW,PPPB920,PCPOOL15,PC15AQUA,PC2,NA,A,14,170203,17,2,3
GUOT_PC2_170220_CPP328_SW,PPPB921,CPP328,PPP317,PC2,G_2010.0275,N,12,170220,17,2,20
GUOT_PC2_170210_CPP83_SW,PPPB922,CPP83,PPP75,PC2,G_2008.0377,N,4,170210,17,2,10
GUOT_PC2_170210_CPP89_SW,PPPB923,CPP89,RP79,PC2,G_2008.0411,N,4,170210,17,2,10
GUOT_PC3_170215_CPP373_SW,PPPB924,CPP373,PPP356,PC3,G_2010.0620,T,14,170215,17,2,15
GUOT_PC5_170729_CPP690_SW,PPPB925,CPP690,PPP566,PC5,G_2012.0248,T,30,170729,17,7,29
GUOT_PC3_170130_CPP186_SW,PPPB926,CPP186,PPP189,PC3,G_2009.0283,N,7,170130,17,1,30
GUOT_PC5_170729_CPP682_SW,PPPB927,CPP682,PPP560,PC5,G_2012.0212,T,30,170729,17,7,29
GUOT_PC5_170729_PCPOOL33_SW,PPPB928,PCPOOL33,PC15AQUA,PC5,NA,A,30,170729,17,7,29
GUOT_PC4_170712_CPP596_SW,PPPB929,CPP596,CTRL7D,PC4,NA,C,25,170712,17,7,12
GUOT_170801_PC6_CPP534_SW,PPPB930,CPP534,CTRL8B,PC6,NA,C,21,170801,17,8,1
GUOT_PC4_170124_CPP88_SW,PPPB931,CPP88,PPP79,PC4,G_2008.0411,N,4,170124,17,1,24
GUOT_PC2_170203_CPP369_SW,PPPB932,CPP369,PPP352,PC2,G_2010.0541,T,14,170203,17,2,3
GUOT_PC3_170213_CPP32_SW,PPPB933,CPP32,PPP29,PC3,G_2008.0029,N,2,170213,17,2,13
GUOT_PC5_170731_CPP640_SW,PPPB934,CPP640,PPP526,PC5,G_2011.1162,T,27,170731,17,7,31
GUOT_PC2_170220_CPP308_SW,PPPB935,CPP308,PPP300,PC2,G_2010.0155,T,12,170220,17,2,20
GUOT_PC1_170206_CPP446_SW,PPPB936,CPP446,PPP169,PC1,G_2009.0151,N,17,170206,17,2,6
GUOT_170803_PC6_CPP678_SW,PPPB937,CPP678,PPP556,PC6,G_2012.0173,T,30,170803,17,8,3
GUOT_PC1_170206_CPP450_SW,PPPB938,CPP450,RP172,PC1,G_2009.0159,T,17,170206,17,2,6
GUOT_PC2_170213_CPP107_SW,PPPB939,CPP107,PPP96,PC2,G_2008.0547,T,4,170213,17,2,13
GUOT_PC5_170727_CPP614_SW,PPPB940,CPP614,PPP446,PC5,G_2011.0463,T,26,170727,17,7,27
GUOT_PC2_170220_CPP460_SW,PPPB941,CPP460,PPP193,PC2,G_2009.0296,N,17,170220,17,2,20
GUOT_PC4_170203_CPP28_SW,PPPB942,CPP28,PPP26,PC4,G_2007.0873,T,1,170203,17,2,3
GUOT_PC4_170223_CPP223_SW,PPPB943,CPP223,PPP223,PC4,G_2009.0520,N,9,170223,17,2,23
GUOT_PC1_170210_CPP155_SW,PPPB944,CPP155,RP136,PC1,G_2008.0894,T,6,170210,17,2,10
GUOT_PC4_170124_CPP107_SW,PPPB945,CPP107,PPP96,PC4,G_2008.0547,T,4,170124,17,1,24
GUOT_PC4_170127_CPP197_SW,PPPB946,CPP197,PPP199,PC4,G_2009.0382,N,8,170127,17,1,27
GUOT_PC2_170203_CPP380_SW,PPPB947,CPP380,PPP362,PC2,G_2010.0655,T,14,170203,17,2,3
GUOT_PC4_170711_CPP546_SW,PPPB948,CPP546,PPP478,PC4,G_2011.0720,T,21,170711,17,7,11
GUOT_PC5_170731_CPP643_SW,PPPB949,CPP643,PPP528,PC5,G_2012.0008,T,27,170731,17,7,31
GUOT_170728_PC1_PCPOOL27_SW,PPPB950,PCPOOL27,PC15AQUA,PC1,NA,A,24,170728,17,7,28
GUOT_PC4_170203_CPP13_SW,PPPB951,CPP13,PPP14,PC4,G_2007.0748,T,1,170203,17,2,3
GUOT_PC2_170130_CPP139_SW,PPPB952,CPP139,PPP123,PC2,G_2008.0755,N,6,170130,17,1,30
GUOT_PC4_170711_CPP545_SW,PPPB953,CPP545,PPP477,PC4,G_2011.0720,N,21,170711,17,7,11
GUOT_170803_PC6_CPP682_SW,PPPB954,CPP682,PPP560,PC6,G_2012.0212,T,30,170803,17,8,3
GUOT_PC2_170213_CPP102_SW,PPPB955,CPP102,PPP92,PC2,G_2008.0524,T,4,170213,17,2,13
GUOT_PC3_170130_CPP173_SW,PPPB956,CPP173,PPP178,PC3,G_2009.0190,T,7,170130,17,1,30
GUOT_PC1_170202_CPP339_SW,PPPB957,CPP339,PPP326,PC1,G_2010.0351,T,13,170202,17,2,2
GUOT_PC2_170208_CPP131_SW,PPPB958,CPP131,PPP116,PC2,G_2008.0668,T,5,170208,17,2,8
GUOT_PC2_170220_CPP317_SW,PPPB959,CPP317,PPP307,PC2,G_2010.0227,N,12,170220,17,2,20
GUOT_PC1_170213_CPP425_SW,PPPB960,CPP425,RP134,PC1,G_2008.0861,T,16,170213,17,2,13
GUOT_PC1_170217_CPP255_SW,PPPB961,CPP255,PPP254,PC1,G_2009.0729,T,10,170217,17,2,17
GUOT_PC1_170210_CPP140_SW,PPPB962,CPP140,PPP124,PC1,G_2008.0755,T,6,170210,17,2,10
GUOT_PC4_170301_CPP508_SW,PPPB963,CPP508,PPP436,PC4,G_2011.0416,T,19,170301,17,3,1
GUOT_PC3_170220_CPP340_SW,PPPB964,CPP340,PPP327,PC3,G_2010.0379,N,13,170220,17,2,20
GUOT_170802_PC1_CPP672_SW,PPPB965,CPP672,PPP551,PC1,G_2012.0143,N,29,170802,17,8,2
GUOT_PC1_170125_CPP5_SW,PPPB966,CPP5,PPP4,PC1,G_2007.0673,T,1,170125,17,1,25
GUOT_PC3_170213_CPP51_SW,PPPB967,CPP51,PPP47,PC3,G_2008.0184,N,2,170213,17,2,13
GUOT_PC5_170727_CPP624_SW,PPPB968,CPP624,PPP454,PC5,G_2011.0508,T,26,170727,17,7,27
GUOT_PC3_170220_CPP350_SW,PPPB969,CPP350,PPP336,PC3,G_2010.0427,T,13,170220,17,2,20
GUOT_PC4_170201_CPP418_SW,PPPB970,CPP418,PPP50,PC4,G_2008.0191,T,16,170201,17,2,1
GUOT_PC2_170130_CPP149_SW,PPPB971,CPP149,PPP131,PC2,G_2008.0854,N,6,170130,17,1,30
GUOT_PC3_170206_CPP405_SW,PPPB972,CPP405,PPP384,PC3,G_2011.0004,T,15,170206,17,2,6
GUOT_PC4_170130_CPP304_SW,PPPB973,CPP304,PPP296,PC4,G_2010.0145,T,12,170130,17,1,30
GUOT_PC1_170131_CPP245_SW,PPPB974,CPP245,RP246,PC1,G_2009.0689,T,9,170131,17,1,31
GUOT_PC2_170203_CPP361_SW,PPPB975,CPP361,PPP345,PC2,G_2010.0513,N,14,170203,17,2,3
GUOT_PC3_170217_CPP199_SW,PPPB976,CPP199,PPP201,PC3,G_2009.0383,N,8,170217,17,2,17
GUOT_PC3_170220_CPP341_SW,PPPB977,CPP341,PPP328,PC3,G_2010.0379,T,13,170220,17,2,20
GUOT_170730_PC6_CPP706_SW,PPPB978,CPP706,RP579,PC6,G_2012.0419,N,31,170730,17,7,30
GUOT_PC4_170714_CPP667_SW,PPPB979,CPP667,PPP547,PC4,G_2012.0128,N,29,170714,17,7,14
GUOT_PC3_170130_CPP178_SW,PPPB980,CPP178,PPP182,PC3,G_2009.0205,T,7,170130,17,1,30
GUOT_PC1_170206_CPP441_SW,PPPB981,CPP441,PPP163,PC1,G_2009.0137,N,17,170206,17,2,6
GUOT_PC1_170127_CPP115_SW,PPPB982,CPP115,PPP102,PC1,G_2008.0576,T,5,170127,17,1,27
GUOT_PC4_170201_CPP421_SW,PPPB983,CPP421,PPP129,PC4,G_2008.0850,N,16,170201,17,2,1
GUOT_170801_PC6_CPP544_SW,PPPB984,CPP544,PPP476,PC6,G_2011.0718,T,21,170801,17,8,1
GUOT_PC2_170130_CPP164_SW,PPPB985,CPP164,PPP145,PC2,G_2008.0013,N,6,170130,17,1,30
GUOT_PC1_170131_CPP246_SW,PPPB986,CPP246,PPP247,PC1,G_2009.0691,N,9,170131,17,1,31
GUOT_PC2_170208_CPP133_SW,PPPB987,CPP133,PPP118,PC2,G_2008.0691,T,5,170208,17,2,8
GUOT_PC2_170206_CPP476_SW,PPPB988,CPP476,RP407,PC2,G_2011.0238,N,18,170206,17,2,6
GUOT_PC3_170217_CPP208_SW,PPPB989,CPP208,PPP208,PC3,G_2009.0439,T,8,170217,17,2,17
GUOT_PC4_170716_CPP561_SW,PPPB990,CPP561,PPP490,PC4,G_2011.0814,T,22,170716,17,7,16
GUOT_PC2_170127_CPP31_SW,PPPB991,CPP31,PPP28,PC2,G_2007.0883,T,2,170127,17,1,27
GUOT_PC2_170213_CPP108_SW,PPPB992,CPP108,PPP97,PC2,G_2008.0551,N,4,170213,17,2,13
GUOT_PC2_170130_CPP148_SW,PPPB993,CPP148,RP130,PC2,G_2008.0850,T,6,170130,17,1,30
GUOT_PC4_170715_CPP523_SW,PPPB994,CPP523,PPP459,PC4,G_2011.0573,N,20,170715,17,7,15
GUOT_PC3_170210_CPP505_SW,PPPB995,CPP505,PPP433,PC3,G_2011.0393,N,19,170210,17,2,10
GUOT_PC1_170210_CPP158_SW,PPPB996,CPP158,PPP139,PC1,G_2007.0916,N,6,170210,17,2,10
GUOT_PC3_170215_CPP361_SW,PPPB997,CPP361,PPP345,PC3,G_2010.0513,N,14,170215,17,2,15
GUOT_PC1_170202_CPP338_SW,PPPB998,CPP338,PPP325,PC1,G_2010.0351,N,13,170202,17,2,2
GUOT_PC1_170217_CPP264_SW,PPPB999,CPP264,PPP262,PC1,G_2009.0778,T,10,170217,17,2,17
GUOT_PC3_170213_CPP50_SW,PPPB1000,CPP50,PPP45,PC3,G_2008.0161,N,2,170213,17,2,13
GUOT_PC1_170202_CPP331_SW,PPPB1001,CPP331,PPP319,PC1,G_2010.0281,N,13,170202,17,2,2
GUOT_PC3_170215_CPP372_SW,PPPB1002,CPP372,PPP355,PC3,G_2010.0620,N,14,170215,17,2,15
GUOT_PC5_170729_CPP684_SW,PPPB1003,CPP684,RP561,PC5,G_2012.0223,N,30,170729,17,7,29
GUOT_170730_PC1_CPP644_SW,PPPB1004,CPP644,CTRL9B,PC1,NA,C,28,170730,17,7,30
GUOT_PC5_170802_CPP707,PPPB1005,CPP707,PPP580,PC5,G_2012.0419,T,31,170802,17,8,2
GUOT_PC3_170210_CPP503_SW,PPPB1006,CPP503,PPP432,PC3,G_2011.0387,T,19,170210,17,2,10
GUOT_PC1_170131_CPP240_SW,PPPB1007,CPP240,PPP242,PC1,G_2009.0662,T,9,170131,17,1,31
GUOT_PC2_170127_CPP38_SW,PPPB1008,CPP38,PPP35,PC2,G_2008.0090,N,2,170127,17,1,27
GUOT_PC3_170215_CPP41B_SW,PPPB1009,CPP41B,PPP38,PC3,G_2008.0091,T,2,170215,17,2,15
GUOT_170728_PC6_CPP636_SW,PPPB1010,CPP636,RP522,PC6,G_2011.1103,T,27,170728,17,7,28
GUOT_PC3_170213_PCPOOL20B_SW,PPPB1011,PCPOOL20B,PC15AQUA,PC3,NA,A,20,170213,17,2,13
GUOT_PC4_170124_CPP95_SW,PPPB1012,CPP95,PPP85,PC4,G_2008.0488,N,4,170124,17,1,24
GUOT_PC4_170301_CPP504_SW,PPPB1013,CPP504,RP432,PC4,G_2011.0387,T,19,170301,17,3,1
GUOT_PC1_170215_CPP404_SW,PPPB1014,CPP404,PPP383,PC1,G_2011.0004,N,15,170215,17,2,15
GUOT_PC2_170208_CPP122_SW,PPPB1015,CPP122,PPP108,PC2,G_2008.0632,T,5,170208,17,2,8
GUOT_PC3_170202_CPP279_SW,PPPB1016,CPP279,PPP275,PC3,G_2010.0027,N,11,170202,17,2,2
GUOT_PC2_170206_CPP477_SW,PPPB1017,CPP477,PPP408,PC2,G_2011.0238,T,18,170206,17,2,6
GUOT_PC4_170201_CPP416_SW,PPPB1018,CPP416,PPP50,PC4,G_2008.0191,T,16,170201,17,2,1
GUOT_170730_PC6_CPP707_SW,PPPB1019,CPP707,PPP580,PC6,G_2012.0419,T,31,170730,17,7,30
GUOT_PC3_170210_CPP504_SW,PPPB1020,CPP504,RP432,PC3,G_2011.0387,T,19,170210,17,2,10
GUOT_PC2_170203_CPP373_SW,PPPB1021,CPP373,PPP356,PC2,G_2010.0620,T,14,170203,17,2,3
GUOT_PC2_170215_CPP296_SW,PPPB1022,CPP296,PPP289,PC2,G_2010.0125,N,11,170215,17,2,15
GUOT_PC1_170217_PCPOOL11_SW,PPPB1023,PCPOOL11,PC15AQUA,PC1,NA,A,10,170217,17,2,17
GUOT_170731_PC6_CPP653_SW,PPPB1024,CPP653,PPP536,PC6,G_2012.0049,T,28,170731,17,7,31
GUOT_PC5_170727_CPP626_SW,PPPB1025,CPP626,PPP455,PC5,G_2011.0541,N,26,170727,17,7,27
GUOT_170731_PC1_CPP587B_SW,PPPB1026,CPP587B,PPP511,PC1,G_2011.1029,N,24,170731,17,7,31
GUOT_PC4_170203_CPP26_SW,PPPB1027,CPP26,RP24,PC4,G_2007.0867,T,1,170203,17,2,3
GUOT_PC5_170731_CPP639_SW,PPPB1028,CPP639,PPP525,PC5,G_2011.1162,N,27,170731,17,7,31
GUOT_PC2_170127_CPP43_SW,PPPB1029,CPP43,PPP40,PC2,G_2008.0129,T,2,170127,17,1,27
GUOT_PC1_170127_CPP129_SW,PPPB1030,CPP129,PPP114,PC1,G_2008.0666,T,5,170127,17,1,27
GUOT_PC2_170213_CPP104_SW,PPPB1031,CPP104,PPP93,PC2,G_2008.0540,N,4,170213,17,2,13
GUOT_PC4_170224_CPP191_SW,PPPB1032,CPP191,PPP194,PC4,G_2009.0296,T,7,170224,17,2,24
GUOT_PC1_170727_CPP525_SW,PPPB1033,CPP525,PPP461,PC1,G_2011.0587,N,20,170727,17,7,27
GUOT_170803_PC6_CPP688_SW,PPPB1034,CPP688,PPP564,PC6,G_2012.0229,T,30,170803,17,8,3
GUOT_PC4_170714_CPP672_SW,PPPB1035,CPP672,PPP551,PC4,G_2012.0143,N,29,170714,17,7,14
GUOT_PC1_170127_CPP137_SW,PPPB1036,CPP137,PPP122,PC1,G_2008.0713,T,5,170127,17,1,27
GUOT_170728_PC6_CPP638_SW,PPPB1037,CPP638,PPP524,PC6,G_2011.1157,T,27,170728,17,7,28
GUOT_PC1_170213_CPP415_SW,PPPB1038,CPP415,PPP49,PC1,G_2008.0191,N,16,170213,17,2,13
GUOT_PC1_170127_CPP119_SW,PPPB1039,CPP119,PPP106,PC1,G_2008.0612,T,5,170127,17,1,27
GUOT_PC4_170716_CPP550_SW,PPPB1040,CPP550,CTRL7C,PC4,NA,C,22,170716,17,7,16
GUOT_PC2_170215_CPP284_SW,PPPB1041,CPP284,PPP279,PC2,G_2010.0043,N,11,170215,17,2,15
GUOT_PC3_170130_CPP177_SW,PPPB1042,CPP177,PPP181,PC3,G_2009.0205,N,7,170130,17,1,30
GUOT_PC4_170224_CPP186_SW,PPPB1043,CPP186,PPP189,PC4,G_2009.0283,N,7,170224,17,2,24
GUOT_PC2_170203_CPP368_SW,PPPB1044,CPP368,PPP351,PC2,G_2010.0541,N,14,170203,17,2,3
GUOT_PC4_170223_CPP246_SW,PPPB1045,CPP246,PPP247,PC4,G_2009.0691,N,9,170223,17,2,23
GUOT_PC4_170223_CPP228_SW,PPPB1046,CPP228,PPP231,PC4,G_2009.0588,N,9,170223,17,2,23
GUOT_PC1_170202_CPP352_SW,PPPB1047,CPP352,RP337,PC1,G_2010.0442,N,13,170202,17,2,2
GUOT_PC2_170127_CPP30_SW,PPPB1048,CPP30,PPP27,PC2,G_2007.0883,N,2,170127,17,1,27
GUOT_PC4_170227_CPP479_SW,PPPB1049,CPP479,PPP410,PC4,G_2011.0247,T,18,170227,17,2,27
GUOT_170803_PC6_CPP687_SW,PPPB1050,CPP687,RP563,PC6,G_2012.0229,N,30,170803,17,8,3
GUOT_170731_PC6_CPP652_SW,PPPB1051,CPP652,PPP535,PC6,G_2012.0049,N,28,170731,17,7,31
GUOT_PC2_170208_CPP123_SW,PPPB1052,CPP123,PPP109,PC2,G_2008.0647,N,5,170208,17,2,8
GUOT_PC3_170220_CPP333_SW,PPPB1053,CPP333,PPP321,PC3,G_2010.0305,N,13,170220,17,2,20
GUOT_PC1_170206_CPP455_SW,PPPB1054,CPP455,PPP189,PC1,G_2009.0283,N,17,170206,17,2,6
GUOT_PC2_170220_CPP325B_SW,PPPB1055,CPP325B,PPP315,PC2,G_2010.0269,N,12,170220,17,2,20
GUOT_PC3_170130_CPP171_SW,PPPB1056,CPP171,PPP176,PC3,G_2009.0184,T,7,170130,17,1,30
GUOT_PC2_170217_CPP454_SW,PPPB1057,CPP454,PPP188,PC2,G_2009.0271,T,17,170217,17,2,17
GUOT_170731_PC6_CPP658_SW,PPPB1058,CPP658,RP539,PC6,G_2012.0090,N,28,170731,17,7,31
GUOT_PC4_170130_CPP303_SW,PPPB1059,CPP303,PPP295,PC4,G_2010.0145,N,12,170130,17,1,30
GUOT_PC2_170206_CPP467_SW,PPPB1060,CPP467,PPP401,PC2,G_2011.0216,N,18,170206,17,2,6
GUOT_PC1_170208_CPP64_SW,PPPB1061,CPP64,PPP58,PC1,G_2008.0263,T,3,170208,17,2,8
GUOT_PC5_170802_CPP696,PPPB1062,CPP696,PPP572,PC5,G_2012.0371,T,31,170802,17,8,2
GUOT_PC5_170802_CPP697,PPPB1063,CPP697,RP572,PC5,G_2012.0371,T,31,170802,17,8,2
GUOT_PC2_170215_CPP291_SW,PPPB1064,CPP291,PPP285,PC2,G_2010.0105,N,11,170215,17,2,15
GUOT_PC2_170220_CPP310_SW,PPPB1065,CPP310,PPP301,PC2,G_2010.0163,N,12,170220,17,2,20
GUOT_PC3_170202_CPP285_SW,PPPB1066,CPP285,PPP280,PC3,G_2010.0043,T,11,170202,17,2,2
GUOT_PC2_170213_CPP107_SW,PPPB1067,CPP107,PPP96,PC2,G_2008.0547,T,4,170213,17,2,13
GUOT_170803_PC6_CPP686_SW,PPPB1068,CPP686,PPP563,PC6,G_2012.0229,N,30,170803,17,8,3
GUOT_PC4_170224_PCPOOL8_SW,PPPB1069,PCPOOL8,PC15AQUA,PC4,NA,A,7,170224,17,2,24
GUOT_PC2_170220_CPP324_SW,PPPB1070,CPP324,PPP314,PC2,G_2010.0255,T,12,170220,17,2,20
GUOT_PC1_170127_CPP24_SW,PPPB1071,CPP24,PPP23,PC1,G_2007.0867,N,1,170127,17,1,27
GUOT_PC3_170130_CPP170_SW,PPPB1072,CPP170,PPP175,PC3,G_2009.0184,N,7,170130,17,1,30
GUOT_PC4_170223_CPP222_SW,PPPB1073,CPP222,CTRL4B,PC4,NA,C,9,170223,17,2,23
GUOT_PC3_170220_CPP331_SW,PPPB1074,CPP331,PPP319,PC3,G_2010.0281,N,13,170220,17,2,20
GUOT_170731_PC1_CPP624_SW,PPPB1075,CPP624,PPP454,PC1,G_2011.0508,T,26,170731,17,7,31
GUOT_PC4_170203_CPP6_SW,PPPB1076,CPP6,PPP5,PC4,G_2007.0674,N,1,170203,17,2,3
GUOT_PC3_170125_CPP60_SW,PPPB1077,CPP60,RP55,PC3,G_2008.0253,N,3,170125,17,1,25
GUOT_170802_PC1_CPP661_SW,PPPB1078,CPP661,PPP541,PC1,G_2012.0091,N,29,170802,17,8,2
GUOT_PC4_170301_CPP493_SW,PPPB1079,CPP493,PPP423,PC4,G_2011.0349,N,19,170301,17,3,1
GUOT_PC1_170727_CPP520_SW,PPPB1080,CPP520,RP457,PC1,G_2011.0555,N,20,170727,17,7,27
GUOT_PC3_170220_CPP334_SW,PPPB1081,CPP334,PPP322,PC3,G_2010.0305,T,13,170220,17,2,20
GUOT_PC2_170127_CPP42_SW,PPPB1082,CPP42,PPP39,PC2,G_2008.0129,N,2,170127,17,1,27
GUOT_PC3_170202_CPP276_SW,PPPB1083,CPP276,PPP272,PC3,G_2010.0014,T,11,170202,17,2,2
GUOT_PC1_170131_CPP223_SW,PPPB1084,CPP223,PPP223,PC1,G_2009.0520,N,9,170131,17,1,31
GUOT_PC1_170131_CPP242_SW,PPPB1085,CPP242,PPP244,PC1,G_2009.0687,T,9,170131,17,1,31
GUOT_PC2_170215_CPP292_SW,PPPB1086,CPP292,RP285,PC2,G_2010.0105,N,11,170215,17,2,15
GUOT_PC4_170716_PCPOOL25_SW,PPPB1087,PCPOOL25,PC15AQUA,PC4,NA,A,22,170716,17,7,16
GUOT_PC2_170130_CPP33B_SW,PPPB1088,CPP33B,PPP30,PC2,G_2008.0029,T,2,170130,17,1,30
GUOT_PC4_170227_CPP464_SW,PPPB1089,CPP464,CTRL6C,PC4,NA,C,18,170227,17,2,27
GUOT_PC1_170208_CPP56_SW,PPPB1090,CPP56,PPP52,PC1,G_2008.0194,T,3,170208,17,2,8
GUOT_PC3_170202_CPP283_SW,PPPB1091,CPP283,PPP278,PC3,G_2010.0037,T,11,170202,17,2,2
GUOT_PC5_170726_CPP557_SW,PPPB1092,CPP557,PPP486,PC5,G_2011.0795,T,22,170726,17,7,26
GUOT_PC1_170131_CPP226_SW,PPPB1093,CPP226,RP229,PC1,G_2009.0584,N,9,170131,17,1,31
GUOT_PC4_170223_CPP236_SW,PPPB1094,CPP236,PPP238,PC4,G_2009.0654,T,9,170223,17,2,23
GUOT_PC3_170210_CPP495_SW,PPPB1095,CPP495,PPP425,PC3,G_2011.0367,N,19,170210,17,2,10
GUOT_PC1_170217_CPP271_SW,PPPB1096,CPP271,PPP268,PC1,G_2009.0816,T,10,170217,17,2,17
GUOT_PC1_170217_CPP261_SW,PPPB1097,CPP261,PPP259,PC1,G_2009.0776,N,10,170217,17,2,17
GUOT_PC1_170217_CPP252_SW,PPPB1098,CPP252,PPP252,PC1,G_2009.0710,T,10,170217,17,2,17
GUOT_PC3_170210_CPP502_SW,PPPB1099,CPP502,PPP431,PC3,G_2011.0387,N,19,170210,17,2,10
GUOT_170731_PC1_CPP591B_SW,PPPB1100,CPP591B,RP513,PC1,G_2011.1040,N,24,170731,17,7,31
GUOT_PC4_170711_CPP538_SW,PPPB1101,CPP538,PPP472,PC4,G_2011.0692,T,21,170711,17,7,11
GUOT_170730_PC1_CPP656_SW,PPPB1102,CPP656,RP538,PC1,G_2012.0053,T,28,170730,17,7,30
GUOT_PC4_170227_PCPOOL19_SW,PPPB1103,PCPOOL19,PC15AQUA,PC4,NA,A,18,170227,17,2,27
GUOT_PC1_170131_CPP249_SW,PPPB1104,CPP249,PPP250,PC1,G_2009.0703,T,9,170131,17,1,31
GUOT_PC4_170124_CPP105_SW,PPPB1105,CPP105,PPP94,PC4,G_2008.0540,T,4,170124,17,1,24
GUOT_PC1_170208_CPP62_SW,PPPB1106,CPP62,PPP57,PC1,G_2008.0263,N,3,170208,17,2,8
GUOT_PC3_170217_CPP218_SW,PPPB1107,CPP218,PPP219,PC3,G_2009.0488,N,8,170217,17,2,17
GUOT_170803_PC1_CPP610_SW,PPPB1108,CPP610,RP397,PC1,G_2011.0143,N,25,170803,17,8,3
GUOT_PC3_170220_CPP330_SW,PPPB1109,CPP330,CTRL6,PC3,NA,C,13,170220,17,2,20
GUOT_PC2_170208_CPP134_SW,PPPB1110,CPP134,PPP119,PC2,G_2008.0697,N,5,170208,17,2,8
GUOT_PC4_170130_CPP312_SW,PPPB1111,CPP312,PPP303,PC4,G_2010.0176,N,12,170130,17,1,30
GUOT_PC1_170215_CPP407_SW,PPPB1112,CPP407,PPP386,PC1,G_2011.0010,T,15,170215,17,2,15
GUOT_PC3_170202_CPP283_SW,PPPB1113,CPP283,PPP278,PC3,G_2010.0037,T,11,170202,17,2,2
GUOT_PC4_170712_CPP603_SW,PPPB1114,CPP603,PPP228,PC4,G_2009.0571,T,25,170712,17,7,12
GUOT_PC3_170202_CPP275_SW,PPPB1115,CPP275,PPP271,PC3,G_2010.0014,N,11,170202,17,2,2
GUOT_PC5_170727_CPP622_SW,PPPB1116,CPP622,RP452,PC5,G_2011.0491,T,26,170727,17,7,27
GUOT_170731_PC1_CPP623_SW,PPPB1117,CPP623,PPP453,PC1,G_2011.0508,N,26,170731,17,7,31
GUOT_170730_PC6_CPP702_SW,PPPB1118,CPP702,PPP576,PC6,G_2012.0384,T,31,170730,17,7,30
GUOT_170731_PC1_CPP616_SW,PPPB1119,CPP616,RP447,PC1,G_2011.0473,N,26,170731,17,7,31
GUOT_PC2_170127_CPP31_SW,PPPB1120,CPP31,PPP28,PC2,G_2007.0883,T,2,170127,17,1,27
GUOT_PC3_170215_CPP359_SW,PPPB1121,CPP359,PPP343,PC3,G_2010.0479,N,14,170215,17,2,15
GUOT_PC1_170213_CPP420_SW,PPPB1122,CPP420,PPP124,PC1,G_2008.0755,T,16,170213,17,2,13
GUOT_PC4_170223_CPP235_SW,PPPB1123,CPP235,PPP237,PC4,G_2009.0654,N,9,170223,17,2,23
GUOT_PC3_170210_CPP506_SW,PPPB1124,CPP506,PPP434,PC3,G_2011.0393,T,19,170210,17,2,10
GUOT_PC2_170208_CPP118_SW,PPPB1125,CPP118,PPP105,PC2,G_2008.0612,N,5,170208,17,2,8
GUOT_PC1_170202_CPP347_SW,PPPB1126,CPP347,PPP333,PC1,G_2010.0412,N,13,170202,17,2,2
GUOT_PC6_170727_CPP575_SW,PPPB1127,CPP575,PPP500,PC6,G_2011.0920,T,23,170727,17,7,27
GUOT_PC5_170731_CPP628_SW,PPPB1128,CPP628,CTRL10,PC5,NA,C,27,170731,17,7,31
GUOT_PC2_170215_CPP279_SW,PPPB1129,CPP279,PPP275,PC2,G_2010.0027,N,11,170215,17,2,15
GUOT_PC2_170220_CPP314_SW,PPPB1130,CPP314,PPP304,PC2,G_2010.0176,T,12,170220,17,2,20
GUOT_PC2_170208_CPP124_SW,PPPB1131,CPP124,PPP110,PC2,G_2008.0647,T,5,170208,17,2,8
GUOT_PC2_170127_CPP41_SW,PPPB1132,CPP41,PPP38,PC2,G_2008.0091,T,2,170127,17,1,27
GUOT_PC2_170220_CPP322_SW,PPPB1133,CPP322,PPP312,PC2,G_2010.0250,T,12,170220,17,2,20
GUOT_170730_PC6_CPP693_SW,PPPB1134,CPP693,PPP569,PC6,G_2012.0323,N,31,170730,17,7,30
GUOT_PC2_170215_CPP293_SW,PPPB1135,CPP293,PPP286,PC2,G_2010.0105,T,11,170215,17,2,15
